churn_status,transaction_count,transaction_change_ratio,contact_count_12_monts,churn_risk_segment
Existing Customer,81,0.884,3,Low Risk
Existing Customer,81,0.884,2,Low Risk
Existing Customer,81,0.884,2,Low Risk
Attrited Customer,81,0.884,3,Low Risk
Attrited Customer,81,0.884,2,Low Risk
Existing Customer,81,0.884,2,Low Risk
Existing Customer,81,0.884,3,Low Risk
Existing Customer,81,0.884,2,Low Risk
Existing Customer,81,0.884,1,Low Risk
Existing Customer,81,0.884,3,Low Risk
Existing Customer,81,0.929,2,Low Risk
Existing Customer,81,0.929,0,Low Risk
Existing Customer,81,0.929,2,Low Risk
Existing Customer,81,0.929,1,Low Risk
Attrited Customer,81,0.929,2,Low Risk
Existing Customer,81,0.929,1,Low Risk
Existing Customer,81,0.929,2,Low Risk
Existing Customer,81,0.929,3,Low Risk
Existing Customer,81,0.929,2,Low Risk
Existing Customer,81,0.929,2,Low Risk
Existing Customer,81,0.929,2,Low Risk
Existing Customer,81,0.929,3,Low Risk
Existing Customer,81,0.976,3,Low Risk
Existing Customer,81,0.976,3,Low Risk
Existing Customer,81,0.976,2,Low Risk
Existing Customer,81,0.976,2,Low Risk
Existing Customer,81,0.976,2,Low Risk
Existing Customer,81,0.976,1,Low Risk
Existing Customer,81,0.976,0,Low Risk
Existing Customer,81,0.976,2,Low Risk
Existing Customer,81,1.025,2,Low Risk
Existing Customer,81,1.025,1,Low Risk
Existing Customer,81,1.025,1,Low Risk
Existing Customer,81,1.025,2,Low Risk
Existing Customer,81,1.025,1,Low Risk
Existing Customer,81,1.025,3,Low Risk
Existing Customer,81,1.025,0,Low Risk
Existing Customer,81,1.077,4,Low Risk
Attrited Customer,81,1.077,2,Low Risk
Existing Customer,81,1.077,1,Low Risk
Existing Customer,81,1.077,1,Low Risk
Existing Customer,81,1.189,3,Low Risk
Existing Customer,81,1.382,1,Low Risk
Existing Customer,82,0.414,1,Low Risk
Existing Customer,82,0.491,1,Low Risk
Existing Customer,82,0.519,1,Low Risk
Existing Customer,82,0.519,1,Low Risk
Existing Customer,82,0.547,3,Low Risk
Existing Customer,82,0.547,3,Low Risk
Existing Customer,82,0.547,3,Low Risk
Existing Customer,82,0.547,4,Low Risk
Existing Customer,82,0.547,0,Low Risk
Existing Customer,82,0.547,1,Low Risk
Existing Customer,82,0.577,2,Low Risk
Existing Customer,82,0.577,3,Low Risk
Existing Customer,82,0.577,3,Low Risk
Existing Customer,82,0.608,3,Low Risk
Existing Customer,82,0.608,3,Low Risk
Existing Customer,82,0.608,3,Low Risk
Existing Customer,82,0.608,3,Low Risk
Existing Customer,82,0.608,3,Low Risk
Existing Customer,82,0.608,2,Low Risk
Existing Customer,82,0.608,3,Low Risk
Existing Customer,82,0.608,3,Low Risk
Existing Customer,82,0.608,4,Low Risk
Existing Customer,82,0.608,4,Low Risk
Existing Customer,82,0.608,1,Low Risk
Existing Customer,82,0.608,1,Low Risk
Existing Customer,82,0.608,1,Low Risk
Existing Customer,82,0.64,1,Low Risk
Existing Customer,82,0.64,1,Low Risk
Existing Customer,82,0.64,1,Low Risk
Existing Customer,82,0.64,2,Low Risk
Existing Customer,82,0.64,3,Low Risk
Existing Customer,82,0.64,2,Low Risk
Existing Customer,82,0.64,2,Low Risk
Existing Customer,82,0.64,3,Low Risk
Existing Customer,82,0.64,3,Low Risk
Existing Customer,82,0.64,4,Low Risk
Existing Customer,82,0.64,3,Low Risk
Existing Customer,82,0.64,1,Low Risk
Existing Customer,82,0.64,2,Low Risk
Existing Customer,82,0.64,1,Low Risk
Existing Customer,82,0.64,3,Low Risk
Existing Customer,82,0.64,1,Low Risk
Existing Customer,82,0.673,2,Low Risk
Existing Customer,82,0.673,3,Low Risk
Existing Customer,82,0.673,1,Low Risk
Existing Customer,82,0.673,1,Low Risk
Existing Customer,82,0.673,2,Low Risk
Existing Customer,82,0.673,2,Low Risk
Existing Customer,82,0.673,4,Low Risk
Existing Customer,82,0.673,2,Low Risk
Existing Customer,82,0.673,3,Low Risk
Existing Customer,82,0.673,3,Low Risk
Existing Customer,82,0.673,3,Low Risk
Existing Customer,82,0.673,2,Low Risk
Existing Customer,82,0.673,3,Low Risk
Existing Customer,82,0.673,2,Low Risk
Existing Customer,82,0.673,2,Low Risk
Existing Customer,82,0.708,3,Low Risk
Existing Customer,82,0.708,3,Low Risk
Existing Customer,82,0.708,2,Low Risk
Existing Customer,82,0.708,2,Low Risk
Existing Customer,82,0.708,3,Low Risk
Existing Customer,82,0.708,3,Low Risk
Existing Customer,82,0.708,2,Low Risk
Existing Customer,82,0.708,1,Low Risk
Existing Customer,82,0.708,3,Low Risk
Existing Customer,82,0.708,1,Low Risk
Existing Customer,82,0.708,2,Low Risk
Existing Customer,82,0.708,2,Low Risk
Existing Customer,82,0.708,4,Low Risk
Existing Customer,82,0.708,1,Low Risk
Existing Customer,82,0.708,3,Low Risk
Existing Customer,82,0.708,2,Low Risk
Existing Customer,82,0.708,2,Low Risk
Existing Customer,82,0.708,3,Low Risk
Existing Customer,82,0.708,2,Low Risk
Attrited Customer,82,0.708,1,Low Risk
Existing Customer,82,0.745,3,Low Risk
Existing Customer,82,0.745,1,Low Risk
Existing Customer,82,0.745,2,Low Risk
Existing Customer,82,0.745,1,Low Risk
Existing Customer,82,0.745,2,Low Risk
Existing Customer,82,0.745,3,Low Risk
Existing Customer,82,0.745,2,Low Risk
Existing Customer,82,0.745,1,Low Risk
Existing Customer,82,0.745,1,Low Risk
Existing Customer,82,0.745,0,Low Risk
Existing Customer,82,0.745,3,Low Risk
Existing Customer,82,0.745,1,Low Risk
Existing Customer,82,0.745,2,Low Risk
Existing Customer,82,0.745,1,Low Risk
Existing Customer,82,0.745,2,Low Risk
Existing Customer,82,0.745,2,Low Risk
Existing Customer,82,0.745,1,Low Risk
Existing Customer,82,0.745,2,Low Risk
Existing Customer,82,0.745,2,Low Risk
Existing Customer,82,0.745,2,Low Risk
Existing Customer,82,0.745,3,Low Risk
Existing Customer,82,0.745,3,Low Risk
Existing Customer,82,0.745,2,Low Risk
Existing Customer,82,0.745,3,Low Risk
Existing Customer,82,0.745,3,Low Risk
Existing Customer,82,0.783,2,Low Risk
Existing Customer,82,0.783,2,Low Risk
Existing Customer,82,0.783,3,Low Risk
Existing Customer,82,0.783,2,Low Risk
Existing Customer,82,0.783,1,Low Risk
Existing Customer,82,0.783,2,Low Risk
Existing Customer,82,0.783,3,Low Risk
Existing Customer,82,0.783,3,Low Risk
Existing Customer,82,0.783,2,Low Risk
Existing Customer,82,0.783,2,Low Risk
Existing Customer,82,0.783,3,Low Risk
Existing Customer,82,0.783,1,Low Risk
Existing Customer,82,0.783,2,Low Risk
Existing Customer,82,0.783,2,Low Risk
Existing Customer,82,0.783,3,Low Risk
Existing Customer,82,0.783,2,Low Risk
Existing Customer,82,0.783,2,Low Risk
Existing Customer,82,0.783,4,Low Risk
Existing Customer,82,0.783,3,Low Risk
Existing Customer,82,0.783,4,Low Risk
Existing Customer,82,0.783,4,Low Risk
Existing Customer,82,0.783,3,Low Risk
Existing Customer,82,0.783,1,Low Risk
Existing Customer,82,0.783,2,Low Risk
Existing Customer,82,0.783,1,Low Risk
Existing Customer,82,0.783,1,Low Risk
Existing Customer,82,0.783,3,Low Risk
Existing Customer,82,0.783,4,Low Risk
Existing Customer,82,0.822,2,Low Risk
Existing Customer,82,0.822,2,Low Risk
Existing Customer,82,0.822,2,Low Risk
Existing Customer,82,0.822,3,Low Risk
Existing Customer,82,0.822,4,Low Risk
Existing Customer,82,0.822,3,Low Risk
Existing Customer,82,0.822,3,Low Risk
Existing Customer,82,0.822,1,Low Risk
Existing Customer,82,0.822,1,Low Risk
Existing Customer,82,0.822,2,Low Risk
Existing Customer,82,0.822,1,Low Risk
Existing Customer,82,0.822,1,Low Risk
Existing Customer,82,0.822,1,Low Risk
Existing Customer,82,0.822,2,Low Risk
Existing Customer,82,0.822,3,Low Risk
Existing Customer,82,0.822,0,Low Risk
Existing Customer,82,0.822,3,Low Risk
Existing Customer,82,0.822,3,Low Risk
Existing Customer,82,0.822,2,Low Risk
Existing Customer,82,0.822,3,Low Risk
Existing Customer,82,0.822,1,Low Risk
Existing Customer,82,0.864,2,Low Risk
Existing Customer,82,0.864,3,Low Risk
Existing Customer,82,0.864,3,Low Risk
Existing Customer,82,0.864,3,Low Risk
Existing Customer,82,0.864,1,Low Risk
Existing Customer,82,0.864,1,Low Risk
Existing Customer,82,0.864,2,Low Risk
Existing Customer,82,0.864,0,Low Risk
Existing Customer,82,0.864,2,Low Risk
Existing Customer,82,0.864,2,Low Risk
Existing Customer,82,0.864,1,Low Risk
Existing Customer,82,0.864,1,Low Risk
Existing Customer,82,0.864,2,Low Risk
Existing Customer,82,0.864,2,Low Risk
Existing Customer,82,0.864,0,Low Risk
Existing Customer,82,0.864,3,Low Risk
Existing Customer,82,0.864,2,Low Risk
Existing Customer,82,0.864,2,Low Risk
Existing Customer,82,0.864,2,Low Risk
Existing Customer,82,0.864,3,Low Risk
Existing Customer,82,0.864,1,Low Risk
Existing Customer,82,0.907,2,Low Risk
Existing Customer,82,0.907,2,Low Risk
Attrited Customer,82,0.907,3,Low Risk
Existing Customer,82,0.907,1,Low Risk
Existing Customer,82,0.907,1,Low Risk
Existing Customer,82,0.907,2,Low Risk
Existing Customer,82,0.907,1,Low Risk
Existing Customer,82,0.907,3,Low Risk
Existing Customer,82,0.907,2,Low Risk
Existing Customer,82,0.907,1,Low Risk
Existing Customer,82,0.907,3,Low Risk
Existing Customer,82,0.907,2,Low Risk
Existing Customer,82,0.907,0,Low Risk
Existing Customer,82,0.952,2,Low Risk
Existing Customer,82,0.952,2,Low Risk
Existing Customer,82,0.952,3,Low Risk
Existing Customer,82,0.952,2,Low Risk
Existing Customer,82,0.952,4,Low Risk
Existing Customer,82,0.952,4,Low Risk
Attrited Customer,82,0.952,3,Low Risk
Existing Customer,82,0.952,1,Low Risk
Existing Customer,82,1,1,Low Risk
Existing Customer,82,1,3,Low Risk
Attrited Customer,82,1,5,Low Risk
Existing Customer,82,1,2,Low Risk
Existing Customer,82,1,4,Low Risk
Existing Customer,82,1,2,Low Risk
Existing Customer,82,1.05,3,Low Risk
Existing Customer,82,1.05,3,Low Risk
Existing Customer,82,1.158,1,Low Risk
Existing Customer,83,0.456,1,Low Risk
Existing Customer,83,0.509,3,Low Risk
Existing Customer,83,0.509,2,Low Risk
Existing Customer,83,0.537,2,Low Risk
Existing Customer,83,0.537,3,Low Risk
Existing Customer,83,0.537,4,Low Risk
Existing Customer,83,0.566,2,Low Risk
Existing Customer,83,0.566,3,Low Risk
Existing Customer,83,0.566,2,Low Risk
Existing Customer,83,0.596,4,Low Risk
Existing Customer,83,0.596,3,Low Risk
Existing Customer,83,0.596,4,Low Risk
Existing Customer,83,0.596,3,Low Risk
Existing Customer,83,0.596,4,Low Risk
Existing Customer,83,0.627,3,Low Risk
Existing Customer,83,0.627,3,Low Risk
Existing Customer,83,0.627,3,Low Risk
Existing Customer,83,0.627,1,Low Risk
Existing Customer,83,0.627,3,Low Risk
Existing Customer,83,0.627,3,Low Risk
Existing Customer,83,0.627,2,Low Risk
Existing Customer,83,0.627,1,Low Risk
Existing Customer,83,0.627,2,Low Risk
Existing Customer,83,0.627,1,Low Risk
Existing Customer,83,0.627,2,Low Risk
Existing Customer,83,0.66,2,Low Risk
Existing Customer,83,0.66,3,Low Risk
Existing Customer,83,0.66,2,Low Risk
Existing Customer,83,0.66,2,Low Risk
Existing Customer,83,0.66,1,Low Risk
Existing Customer,83,0.66,3,Low Risk
Existing Customer,83,0.66,4,Low Risk
Existing Customer,83,0.66,3,Low Risk
Existing Customer,83,0.66,1,Low Risk
Existing Customer,83,0.66,3,Low Risk
Existing Customer,83,0.66,2,Low Risk
Existing Customer,83,0.694,2,Low Risk
Existing Customer,83,0.694,1,Low Risk
Existing Customer,83,0.694,3,Low Risk
Existing Customer,83,0.694,0,Low Risk
Existing Customer,83,0.694,1,Low Risk
Existing Customer,83,0.694,2,Low Risk
Existing Customer,83,0.694,3,Low Risk
Existing Customer,83,0.694,2,Low Risk
Existing Customer,83,0.694,3,Low Risk
Existing Customer,83,0.694,2,Low Risk
Existing Customer,83,0.694,3,Low Risk
Existing Customer,83,0.694,2,Low Risk
Existing Customer,83,0.694,3,Low Risk
Existing Customer,83,0.694,3,Low Risk
Existing Customer,83,0.694,1,Low Risk
Existing Customer,83,0.694,2,Low Risk
Existing Customer,83,0.694,2,Low Risk
Existing Customer,83,0.694,3,Low Risk
Existing Customer,83,0.694,3,Low Risk
Existing Customer,83,0.729,3,Low Risk
Attrited Customer,83,0.729,3,Low Risk
Existing Customer,83,0.729,2,Low Risk
Existing Customer,83,0.729,1,Low Risk
Existing Customer,83,0.729,1,Low Risk
Existing Customer,83,0.729,3,Low Risk
Existing Customer,83,0.729,2,Low Risk
Existing Customer,83,0.729,2,Low Risk
Existing Customer,83,0.729,3,Low Risk
Existing Customer,83,0.729,3,Low Risk
Existing Customer,83,0.729,3,Low Risk
Existing Customer,83,0.729,2,Low Risk
Existing Customer,83,0.729,2,Low Risk
Existing Customer,83,0.729,1,Low Risk
Existing Customer,83,0.729,3,Low Risk
Existing Customer,83,0.729,2,Low Risk
Existing Customer,83,0.729,3,Low Risk
Existing Customer,83,0.729,3,Low Risk
Existing Customer,83,0.729,3,Low Risk
Existing Customer,83,0.729,3,Low Risk
Existing Customer,83,0.729,3,Low Risk
Existing Customer,83,0.729,1,Low Risk
Existing Customer,83,0.729,1,Low Risk
Existing Customer,83,0.766,3,Low Risk
Existing Customer,83,0.766,2,Low Risk
Existing Customer,83,0.766,2,Low Risk
Existing Customer,83,0.766,2,Low Risk
Existing Customer,83,0.766,1,Low Risk
Existing Customer,83,0.766,3,Low Risk
Existing Customer,83,0.766,1,Low Risk
Existing Customer,83,0.766,3,Low Risk
Existing Customer,83,0.766,2,Low Risk
Existing Customer,83,0.766,2,Low Risk
Existing Customer,83,0.766,2,Low Risk
Existing Customer,83,0.766,2,Low Risk
Existing Customer,83,0.766,3,Low Risk
Existing Customer,83,0.766,4,Low Risk
Existing Customer,83,0.766,1,Low Risk
Existing Customer,83,0.766,4,Low Risk
Existing Customer,83,0.766,1,Low Risk
Existing Customer,83,0.766,3,Low Risk
Existing Customer,83,0.766,2,Low Risk
Existing Customer,83,0.766,2,Low Risk
Existing Customer,83,0.766,4,Low Risk
Existing Customer,83,0.766,2,Low Risk
Existing Customer,83,0.766,2,Low Risk
Existing Customer,83,0.766,2,Low Risk
Existing Customer,83,0.766,5,Low Risk
Existing Customer,83,0.804,2,Low Risk
Existing Customer,83,0.804,1,Low Risk
Existing Customer,83,0.804,3,Low Risk
Existing Customer,83,0.804,1,Low Risk
Existing Customer,83,0.804,3,Low Risk
Existing Customer,83,0.804,3,Low Risk
Existing Customer,83,0.804,1,Low Risk
Existing Customer,83,0.804,3,Low Risk
Existing Customer,83,0.804,2,Low Risk
Existing Customer,83,0.804,3,Low Risk
Existing Customer,83,0.804,1,Low Risk
Existing Customer,83,0.804,1,Low Risk
Existing Customer,83,0.804,5,Low Risk
Existing Customer,83,0.804,2,Low Risk
Existing Customer,83,0.804,2,Low Risk
Existing Customer,83,0.804,4,Low Risk
Existing Customer,83,0.804,4,Low Risk
Existing Customer,83,0.804,4,Low Risk
Existing Customer,83,0.804,3,Low Risk
Existing Customer,83,0.804,2,Low Risk
Existing Customer,83,0.804,3,Low Risk
Existing Customer,83,0.804,3,Low Risk
Existing Customer,83,0.804,3,Low Risk
Existing Customer,83,0.804,2,Low Risk
Existing Customer,83,0.844,3,Low Risk
Existing Customer,83,0.844,2,Low Risk
Existing Customer,83,0.844,1,Low Risk
Existing Customer,83,0.844,4,Low Risk
Existing Customer,83,0.844,2,Low Risk
Existing Customer,83,0.844,3,Low Risk
Existing Customer,83,0.844,2,Low Risk
Existing Customer,83,0.844,4,Low Risk
Existing Customer,83,0.844,3,Low Risk
Existing Customer,83,0.844,2,Low Risk
Existing Customer,83,0.844,3,Low Risk
Existing Customer,83,0.844,3,Low Risk
Existing Customer,83,0.844,2,Low Risk
Existing Customer,83,0.886,2,Low Risk
Existing Customer,83,0.886,3,Low Risk
Existing Customer,83,0.886,3,Low Risk
Existing Customer,83,0.886,2,Low Risk
Existing Customer,83,0.886,4,Low Risk
Existing Customer,83,0.886,2,Low Risk
Existing Customer,83,0.886,2,Low Risk
Existing Customer,83,0.886,3,Low Risk
Existing Customer,83,0.886,3,Low Risk
Existing Customer,83,0.886,2,Low Risk
Existing Customer,83,0.886,2,Low Risk
Existing Customer,83,0.886,1,Low Risk
Existing Customer,83,0.93,3,Low Risk
Existing Customer,83,0.93,2,Low Risk
Existing Customer,83,0.93,2,Low Risk
Existing Customer,83,0.93,0,Low Risk
Existing Customer,83,0.93,3,Low Risk
Existing Customer,83,0.93,3,Low Risk
Existing Customer,83,0.93,3,Low Risk
Existing Customer,83,0.93,2,Low Risk
Existing Customer,83,0.93,3,Low Risk
Existing Customer,83,0.976,0,Low Risk
Existing Customer,83,0.976,1,Low Risk
Existing Customer,83,0.976,3,Low Risk
Existing Customer,83,0.976,3,Low Risk
Existing Customer,83,1.024,3,Low Risk
Existing Customer,83,1.024,1,Low Risk
Existing Customer,83,1.075,3,Low Risk
Existing Customer,83,1.128,3,Low Risk
Existing Customer,84,0.474,2,Low Risk
Attrited Customer,84,0.5,1,Low Risk
Existing Customer,84,0.527,2,Low Risk
Existing Customer,84,0.527,2,Low Risk
Existing Customer,84,0.556,2,Low Risk
Existing Customer,84,0.585,3,Low Risk
Existing Customer,84,0.585,3,Low Risk
Existing Customer,84,0.585,1,Low Risk
Existing Customer,84,0.585,2,Low Risk
Existing Customer,84,0.615,4,Low Risk
Existing Customer,84,0.615,3,Low Risk
Existing Customer,84,0.615,3,Low Risk
Existing Customer,84,0.615,3,Low Risk
Existing Customer,84,0.615,0,Low Risk
Existing Customer,84,0.615,3,Low Risk
Attrited Customer,84,0.615,1,Low Risk
Existing Customer,84,0.615,2,Low Risk
Existing Customer,84,0.615,2,Low Risk
Existing Customer,84,0.647,3,Low Risk
Existing Customer,84,0.647,2,Low Risk
Existing Customer,84,0.647,1,Low Risk
Existing Customer,84,0.647,3,Low Risk
Existing Customer,84,0.647,1,Low Risk
Existing Customer,84,0.647,2,Low Risk
Existing Customer,84,0.647,1,Low Risk
Existing Customer,84,0.647,1,Low Risk
Existing Customer,84,0.647,2,Low Risk
Existing Customer,84,0.647,1,Low Risk
Existing Customer,84,0.647,3,Low Risk
Existing Customer,84,0.647,3,Low Risk
Existing Customer,84,0.647,1,Low Risk
Existing Customer,84,0.647,2,Low Risk
Existing Customer,84,0.647,5,Low Risk
Existing Customer,84,0.68,2,Low Risk
Existing Customer,84,0.68,2,Low Risk
Existing Customer,84,0.68,3,Low Risk
Existing Customer,84,0.68,3,Low Risk
Existing Customer,84,0.68,1,Low Risk
Existing Customer,84,0.68,2,Low Risk
Existing Customer,84,0.68,1,Low Risk
Existing Customer,84,0.68,2,Low Risk
Existing Customer,84,0.68,2,Low Risk
Existing Customer,84,0.68,2,Low Risk
Existing Customer,84,0.68,1,Low Risk
Existing Customer,84,0.68,3,Low Risk
Existing Customer,84,0.68,1,Low Risk
Existing Customer,84,0.68,2,Low Risk
Existing Customer,84,0.68,3,Low Risk
Existing Customer,84,0.68,1,Low Risk
Existing Customer,84,0.68,3,Low Risk
Existing Customer,84,0.68,2,Low Risk
Existing Customer,84,0.68,3,Low Risk
Existing Customer,84,0.714,2,Low Risk
Existing Customer,84,0.714,3,Low Risk
Existing Customer,84,0.714,2,Low Risk
Existing Customer,84,0.714,1,Low Risk
Existing Customer,84,0.714,2,Low Risk
Existing Customer,84,0.714,3,Low Risk
Existing Customer,84,0.714,1,Low Risk
Existing Customer,84,0.714,2,Low Risk
Existing Customer,84,0.714,3,Low Risk
Existing Customer,84,0.714,2,Low Risk
Existing Customer,84,0.714,3,Low Risk
Existing Customer,84,0.714,2,Low Risk
Existing Customer,84,0.75,0,Low Risk
Existing Customer,84,0.75,2,Low Risk
Existing Customer,84,0.75,1,Low Risk
Existing Customer,84,0.75,1,Low Risk
Existing Customer,84,0.75,3,Low Risk
Existing Customer,84,0.75,3,Low Risk
Existing Customer,84,0.75,3,Low Risk
Existing Customer,84,0.75,3,Low Risk
Existing Customer,84,0.75,3,Low Risk
Existing Customer,84,0.75,4,Low Risk
Existing Customer,84,0.75,3,Low Risk
Existing Customer,84,0.75,3,Low Risk
Existing Customer,84,0.75,1,Low Risk
Existing Customer,84,0.75,1,Low Risk
Existing Customer,84,0.75,1,Low Risk
Existing Customer,84,0.75,3,Low Risk
Existing Customer,84,0.75,2,Low Risk
Existing Customer,84,0.75,3,Low Risk
Existing Customer,84,0.75,4,Low Risk
Existing Customer,84,0.787,5,Low Risk
Existing Customer,84,0.787,3,Low Risk
Existing Customer,84,0.787,1,Low Risk
Existing Customer,84,0.787,3,Low Risk
Existing Customer,84,0.787,3,Low Risk
Existing Customer,84,0.787,2,Low Risk
Existing Customer,84,0.787,1,Low Risk
Existing Customer,84,0.787,1,Low Risk
Existing Customer,84,0.787,1,Low Risk
Existing Customer,84,0.787,3,Low Risk
Existing Customer,84,0.787,3,Low Risk
Existing Customer,84,0.787,2,Low Risk
Existing Customer,84,0.787,2,Low Risk
Existing Customer,84,0.787,1,Low Risk
Existing Customer,84,0.787,2,Low Risk
Existing Customer,84,0.787,4,Low Risk
Existing Customer,84,0.826,4,Low Risk
Existing Customer,84,0.826,4,Low Risk
Existing Customer,84,0.826,3,Low Risk
Existing Customer,84,0.826,2,Low Risk
Existing Customer,84,0.826,1,Low Risk
Existing Customer,84,0.826,2,Low Risk
Existing Customer,84,0.826,3,Low Risk
Existing Customer,84,0.826,3,Low Risk
Existing Customer,84,0.826,2,Low Risk
Existing Customer,84,0.826,1,Low Risk
Existing Customer,84,0.826,3,Low Risk
Existing Customer,84,0.826,1,Low Risk
Existing Customer,84,0.826,3,Low Risk
Existing Customer,84,0.826,3,Low Risk
Existing Customer,84,0.826,0,Low Risk
